Intrinsic parameters (fx,fy,cx,cy) [pixel/mm]: 270.851166,270.782074,160.644485,119.420685
Rotation parameters (th_z,th_x,th_z2) [rad/s]: 4.227355,-2.293805,-0.242118
Translation parameters (Tcw_x,Tcw_y,Tcw_z) [mm]: -2300.000000,1540.000000,3100.000000
*C2:1,1,0|202.57|121.00|187.04|150.06|30354592,30355283#
*C2:1,0,0|202.57|121.00|30367171,30367848#
*C2:1,1,0|202.57|121.00|187.04|150.06|30390532,30391225#
*C2:1,1,0|202.57|121.00|187.04|150.06|30407184,30407865#
*C2:1,1,0|202.57|121.00|187.04|150.06|30423308,30423992#
*C2:1,1,0|202.57|121.00|187.04|150.06|30439307,30439987#
*C2:1,1,0|202.57|121.00|187.04|150.06|30455312,30455999#
*C2:1,1,0|202.57|121.00|187.04|150.06|30471303,30471979#
*C2:1,0,0|202.57|121.00|30487287,30487959#
*C2:1,0,0|202.57|121.00|30502639,30503315#
*C2:1,1,0|202.57|121.00|187.04|150.06|30518666,30519353#
*C2:1,1,0|202.57|121.00|187.04|150.06|30535434,30536107#
*C2:1,1,0|202.57|121.00|187.04|150.06|30551293,30551974#
*C2:1,0,0|202.57|121.00|30567295,30567969#
*C2:1,1,0|202.57|121.00|187.04|150.06|30582780,30583453#
*C2:1,0,0|202.57|121.00|30599406,30600081#
*C2:1,0,0|202.57|121.00|30614768,30615448#
*C2:1,1,0|202.57|121.00|187.04|150.06|30630778,30631456#
*C2:1,1,0|202.57|121.00|187.04|150.06|30647430,30648116#
*C2:1,1,0|202.57|121.00|187.04|150.06|30663423,30664102#
*C2:1,1,0|202.57|121.00|187.04|150.06|30679421,30680102#
*C2:1,1,0|202.57|121.00|187.04|150.06|30695427,30696100#
*C2:1,1,0|202.57|121.00|187.04|150.06|30711425,30712097#
*C2:1,1,0|202.57|121.00|187.04|150.06|30727434,30728107#
*C2:1,1,0|202.57|121.00|187.04|150.06|30743543,30744228#
*C2:1,1,0|202.57|121.00|187.04|150.06|30759559,30760246#
*C2:1,1,0|202.57|121.00|187.04|150.06|30775560,30776240#
*C2:1,1,0|202.57|121.00|187.04|150.06|30791546,30792230#
*C2:1,1,0|202.57|121.00|187.04|150.06|30807564,30808242#
*C2:1,1,0|202.57|121.00|187.04|150.06|30823567,30824249#
*C2:1,0,0|202.57|121.00|30839537,30840212#
*C2:1,1,0|202.57|121.00|187.04|150.06|30854909,30855584#
*C2:1,1,0|202.57|121.00|187.04|150.06|30871553,30872229#
*C2:1,0,0|202.57|121.00|30887543,30888216#
*C2:1,1,0|202.57|121.00|187.04|150.06|30903038,30903713#
*C2:1,1,0|202.57|121.00|187.04|150.06|30919749,30920434#
*C2:1,1,0|202.57|121.00|187.04|150.06|30935685,30936368#
*C2:1,1,0|202.57|121.00|187.04|150.06|30951702,30952378#
*C2:1,0,0|202.57|121.00|30967675,30968361#
*C2:1,1,0|202.57|121.00|187.04|150.06|30983047,30983726#
*C2:1,1,0|202.57|121.00|187.04|150.06|30999681,31000368#
*C2:1,1,0|202.57|121.00|187.04|150.06|31015673,31016347#
*C2:1,1,0|202.57|121.00|187.04|150.06|31031670,31032357#
*C2:1,1,0|202.57|121.00|187.04|150.06|31047674,31048363#
*C2:1,1,0|202.57|121.00|187.04|150.06|31063814,31064492#
*C2:1,1,0|202.57|121.00|187.04|150.06|31079802,31080483#
*C2:1,1,0|202.57|121.00|187.04|150.06|31095806,31096495#
*C2:1,1,0|202.57|121.00|187.04|150.06|31111808,31112493#
*C2:1,0,0|202.57|121.00|31127813,31128502#
*C2:1,1,0|202.57|121.00|187.04|150.06|31143158,31143842#
*C2:1,1,0|202.57|121.00|187.04|150.06|31159821,31160501#
*C2:1,1,0|202.57|121.00|187.04|150.06|31175809,31176486#
*C2:1,1,0|202.57|121.00|187.04|150.06|31191814,31192497#
*C2:1,1,0|202.57|121.00|187.04|150.06|31207943,31208620#
*C2:1,1,0|202.57|121.00|187.04|150.06|31223920,31224603#
*C2:1,1,0|202.57|121.00|187.04|150.06|31239942,31240633#
*C2:1,1,0|202.57|121.00|187.04|150.06|31255936,31256628#
*C2:1,1,0|202.57|121.00|187.04|150.06|31271929,31272612#
*C2:1,1,0|202.57|121.00|187.04|150.06|31287942,31288625#
*C2:1,0,0|202.57|121.00|31303913,31304597#
*C2:1,1,0|202.57|121.00|187.04|150.06|31319320,31320008#
*C2:1,1,0|202.57|121.00|187.04|150.06|31335962,31336643#
*C2:1,1,0|202.07|121.00|187.04|150.06|31351943,31352630#
*C2:1,0,0|202.57|121.00|31368045,31368723#
*C2:1,1,0|202.57|121.00|187.04|150.06|31383410,31384096#
*C2:1,1,0|202.57|121.00|187.04|150.06|31400103,31400794#
*C2:1,0,0|202.57|121.00|31416044,31416721#
*C2:1,0,0|202.57|121.00|31431399,31432085#
*C2:1,1,0|202.57|121.00|187.04|150.06|31447422,31448109#
*C2:1,1,0|202.57|121.00|187.04|150.06|31464066,31464747#
*C2:1,1,0|202.57|121.00|187.04|150.06|31480064,31480751#
*C2:1,0,0|202.57|121.00|31496042,31496722#
*C2:1,1,0|202.57|121.00|187.04|150.06|31511419,31512099#
*C2:1,1,0|202.57|121.00|187.04|150.06|31528185,31528873#
*C2:1,1,0|202.57|121.00|187.04|150.06|31544185,31544879#
*C2:1,1,0|202.57|121.00|187.04|150.06|31560187,31560875#
*C2:1,1,0|202.57|121.00|187.04|150.06|31576174,31576856#
*C2:1,0,0|202.57|121.00|31592167,31592851#
*C2:1,0,0|202.57|121.00|31607520,31608128#
*C2:1,1,0|202.57|121.00|187.04|150.06|31623531,31624210#
*C2:1,1,0|202.57|121.00|187.04|150.06|31640195,31640878#
*C2:1,0,0|202.57|121.00|31656173,31656856#
*C2:1,0,0|202.57|121.00|31671520,31672206#
*C2:1,1,0|202.57|121.00|187.04|150.06|31687661,31688346#
*C2:1,1,0|202.57|121.00|187.04|150.06|31704313,31705003#
*C2:1,1,0|202.57|121.00|187.04|150.06|31720316,31720999#
*C2:1,1,0|202.57|121.00|187.04|150.06|31736309,31736995#
*C2:1,0,0|202.57|121.00|31752318,31753005#
*C2:1,1,0|202.57|121.00|187.04|150.06|31767663,31768348#
*C2:1,0,0|202.57|121.00|31784291,31784972#
*C2:1,0,0|202.57|121.00|31799637,31800313#
*C2:1,1,0|202.57|121.00|187.04|150.06|31815658,31816352#
*C2:1,1,0|202.57|121.00|187.04|150.06|31832314,31833003#
*C2:1,1,0|202.57|121.00|187.04|150.06|31848440,31849118#
*C2:1,1,0|202.57|121.00|187.04|150.06|31864446,31865128#
*C2:1,0,0|202.57|121.00|31880419,31881099#
*C2:1,1,0|202.57|121.00|187.04|150.06|31895793,31896474#
*C2:1,1,0|202.57|121.00|187.04|150.06|31912446,31912940#
*C2:1,1,0|202.57|121.00|187.04|150.06|31928427,31929110#
*C2:1,0,0|202.57|121.00|31944410,31945095#
*C2:1,1,0|202.57|121.00|187.04|150.06|31959826,31960509#
*C2:1,0,0|202.57|121.00|31976415,31977099#
*C2:1,0,0|202.57|121.00|31991923,31992606#
*C2:1,0,0|202.57|121.00|32007906,32008586#
*C2:1,0,0|202.57|121.00|32023899,32024581#
*C2:1,0,0|202.57|121.00|32039898,32040582#
*C2:1,0,0|202.57|121.00|32055894,32056578#
*C2:1,0,0|202.57|121.00|32071899,32072581#
*C2:1,0,0|202.57|121.00|32087896,32088577#
*C2:1,0,0|202.57|121.00|32103895,32104592#
*C2:1,0,0|202.57|121.00|32119937,32120629#
*C2:1,0,0|202.57|121.00|32135904,32136590#
*C2:1,0,0|202.57|121.00|32152030,32152718#
*C2:1,0,0|202.57|121.00|32168035,32168724#
*C2:1,0,0|202.57|121.00|32184025,32184710#
*C2:1,0,0|202.57|121.00|32200025,32200716#
*C2:1,0,0|202.57|121.00|32216030,32216565#
*C2:1,0,0|202.57|121.00|32232024,32232711#
*C2:1,0,0|202.57|121.00|32248023,32248719#
*C2:1,0,1|202.57|121.00|182.00|118.00|32264047,32264742#
*C2:1,0,1|202.57|121.00|180.73|116.73|32280334,32281034#
*C2:1,0,1|202.57|121.00|181.00|116.00|32296390,32297081#
*C2:1,1,1|202.57|121.00|166.50|116.00|180.50|114.50|32312565,32313260#
*C2:1,1,1|202.57|121.00|166.00|114.00|181.00|113.00|32328713,32329408#
*C2:1,1,1|202.57|121.00|166.00|112.00|180.50|112.50|32344768,32345465#
*C2:1,1,1|202.57|121.00|166.00|110.00|180.73|110.72|32360766,32361453#
*C2:1,1,1|202.57|121.00|164.50|107.50|180.51|109.99|32376802,32377493#
*C2:1,1,1|202.57|121.00|164.00|106.00|180.51|108.49|32392907,32393595#
*C2:1,1,1|202.57|121.00|164.50|103.99|180.51|107.99|32408941,32409640#
*C2:1,1,1|202.57|121.00|164.50|101.99|180.51|106.49|32424989,32425688#
*C2:1,1,1|202.57|121.00|164.50|99.99|180.51|106.49|32441006,32441696#
*C2:1,1,1|202.57|121.00|164.50|97.98|180.51|104.49|32457039,32457730#
*C2:1,1,1|202.57|121.00|164.73|96.25|181.27|104.58|32473221,32473911#
*C2:1,1,1|202.57|121.00|165.00|95.98|182.01|102.98|32489190,32489878#
*C2:1,1,1|202.57|121.00|166.00|93.97|182.25|102.58|32505205,32505897#
*C2:1,1,1|202.57|121.00|165.00|91.96|182.52|101.48|32521234,32521738#
*C2:1,1,1|202.57|121.00|166.00|89.95|182.52|100.48|32537277,32537968#
*C2:1,1,1|202.57|121.00|166.73|89.22|182.78|100.37|32553265,32553952#
*C2:1,1,1|202.57|121.00|166.73|87.67|183.02|99.47|32569281,32569971#
*C2:1,1,1|202.57|121.00|167.00|86.11|184.02|98.47|32585335,32586023#
*C2:1,1,1|202.57|121.00|167.50|84.92|184.52|98.47|32601331,32602019#
*C2:1,1,1|202.57|121.00|168.73|83.64|184.75|97.69|32617364,32618050#
*C2:1,1,1|202.57|121.00|169.01|82.08|185.29|96.55|32633457,32634146#
*C2:1,1,1|202.57|121.00|170.51|81.40|185.77|96.55|32649462,32650158#
*C2:1,1,1|202.57|121.00|171.01|80.06|186.53|96.46|32665434,32666127#
*C2:1,1,1|202.57|121.00|171.52|78.88|187.03|95.78|32681491,32682183#
*C2:1,1,1|202.57|121.00|173.02|77.69|188.04|94.95|32697530,32698222#
*C2:1,1,1|202.57|121.00|174.76|76.12|189.28|94.58|32721480,32722188#
*C2:1,1,1|202.57|121.00|176.54|75.34|189.78|94.54|32745518,32746221#
*C2:1,1,1|202.57|121.00|177.04|74.00|190.81|94.34|32761497,32762190#
*C2:1,1,1|202.57|121.00|178.78|73.55|191.80|94.00|32777613,32778316#
*C2:1,1,1|202.57|121.00|180.29|72.20|192.56|93.94|32793663,32794361#
*C2:1,1,1|202.57|121.00|181.56|71.79|193.32|93.53|32809609,32810298#
*C2:1,1,1|202.57|121.00|183.07|71.79|194.57|93.43|32825590,32826166#
*C2:1,1,1|202.57|121.00|184.91|70.77|195.21|92.97|32841584,32842276#
*C2:1,1,1|202.57|121.00|186.70|70.53|196.31|93.32|32857524,32858219#
