Intrinsic parameters (fx,fy,cx,cy) [pixel/mm]: 271.756104,271.710297,150.212082,128.845428
Rotation parameters (th_z,th_x,th_z2) [rad/s]: -1.217387,-2.448411,0.184786
Translation parameters (Tcw_x,Tcw_y,Tcw_z) [mm]: -2380.000000,-1065.000000,3200.000000
*C1:1,0,0|127.44|90.89|20505927,20506781#
*C1:1,1,1|127.44|90.89|146.99|68.68|140.24|77.52|20521731,20522592#
*C1:1,0,1|127.44|90.89|139.97|77.80|20538322,20539174#
*C1:1,1,1|127.44|90.89|146.99|68.68|140.24|77.52|20554028,20554885#
*C1:1,0,1|127.44|90.89|140.24|77.52|20570438,20571285#
*C1:1,0,1|127.44|90.89|139.97|77.80|20586169,20587024#
*C1:1,1,1|127.44|90.89|146.99|68.68|140.24|77.52|20602171,20603035#
*C1:1,1,1|127.44|90.89|146.99|68.68|140.47|77.80|20618469,20619332#
*C1:1,1,1|127.44|90.89|146.99|68.68|139.97|77.29|20634463,20635320#
*C1:1,1,1|127.44|90.89|146.99|68.68|140.47|77.80|20650468,20651329#
*C1:1,1,1|127.44|90.89|146.99|68.68|139.97|77.29|20666459,20667321#
*C1:1,0,1|127.44|90.89|139.97|77.29|20682440,20683302#
*C1:1,1,1|127.44|90.89|146.99|68.68|140.47|77.80|20698153,20699009#
*C1:1,0,1|127.44|90.89|139.97|77.80|20714562,20715416#
*C1:1,1,1|127.44|90.89|146.99|68.68|140.24|77.52|20730291,20731140#
*C1:1,1,1|127.44|90.89|146.99|68.68|140.47|77.80|20746586,20747447#
*C1:1,1,1|127.44|90.89|146.99|68.68|139.97|77.29|20762587,20763446#
*C1:1,1,1|127.44|90.89|146.99|68.68|139.97|77.80|20778585,20779439#
*C1:1,0,1|127.44|90.89|139.97|77.80|20794585,20795441#
*C1:1,1,1|127.44|90.89|146.99|68.68|139.97|77.29|20810275,20811132#
*C1:1,0,1|127.44|90.89|139.97|77.80|20826564,20827432#
*C1:1,1,1|127.44|90.89|146.99|68.68|140.24|77.52|20842325,20843193#
*C1:1,0,1|127.44|90.89|140.24|77.52|20858600,20859456#
*C1:1,1,1|127.44|90.89|146.99|68.68|139.97|77.80|20874434,20875305#
*C1:1,0,1|127.44|90.89|140.24|77.52|20890695,20891566#
*C1:1,1,1|127.44|90.89|146.99|68.68|139.97|77.80|20906416,20907272#
*C1:1,1,1|127.44|90.89|146.99|68.68|139.97|77.29|20922712,20923586#
*C1:1,0,1|127.44|90.89|139.97|77.29|20938698,20939565#
*C1:1,0,1|127.44|90.89|139.97|77.80|20954388,20955248#
*C1:1,0,1|127.44|90.89|140.47|77.80|20970389,20971253#
*C1:1,1,1|127.44|90.89|146.99|68.17|140.24|77.52|20986471,20987341#
*C1:1,1,1|127.44|90.89|146.99|68.68|139.97|77.80|21002720,21003586#
*C1:1,1,1|127.44|90.89|146.99|68.68|140.24|77.52|21018713,21019580#
*C1:1,1,1|127.44|90.89|146.99|68.68|139.97|77.80|21034832,21035692#
*C1:1,0,1|127.44|90.89|139.97|77.80|21050810,21051681#
*C1:1,1,1|127.44|90.89|146.99|68.68|140.24|77.52|21066549,21067420#
*C1:1,1,1|127.44|90.89|146.99|68.68|139.97|77.80|21082835,21083721#
*C1:1,1,1|127.44|90.89|146.99|68.68|140.24|77.52|21098833,21099691#
*C1:1,1,1|127.44|90.89|146.99|68.68|139.97|77.80|21114838,21115706#
*C1:1,1,1|127.44|90.89|146.99|68.68|140.24|77.52|21130833,21131702#
*C1:1,1,1|127.44|90.89|146.99|68.68|140.47|77.80|21146830,21147696#
*C1:1,1,1|127.44|90.89|146.99|68.68|139.97|77.29|21162837,21163712#
*C1:1,1,1|127.44|90.89|146.99|68.68|140.24|77.52|21178955,21179820#
*C1:1,0,1|127.44|90.89|139.97|77.80|21194932,21195804#
*C1:1,1,1|127.44|90.89|146.99|68.68|139.97|77.80|21210671,21211546#
*C1:1,1,1|127.44|90.89|146.99|68.68|139.97|77.80|21226958,21227821#
*C1:1,1,1|127.44|90.89|146.99|68.68|139.97|77.80|21242956,21243848#
*C1:1,1,1|127.44|90.89|146.99|68.68|140.24|77.52|21258982,21259855#
*C1:1,0,1|127.44|90.89|139.97|77.29|21274941,21275808#
*C1:1,1,1|127.44|90.89|146.99|68.68|140.47|77.80|21290657,21291525#
*C1:1,1,1|127.44|90.89|146.99|68.68|139.97|77.29|21306964,21307844#
*C1:1,0,1|127.44|90.89|140.24|77.52|21322940,21323805#
*C1:1,1,1|127.44|90.89|146.99|68.68|140.24|77.52|21338793,21339658#
*C1:1,1,1|127.44|90.89|146.99|68.68|139.97|77.80|21355080,21355962#
*C1:1,0,1|127.44|90.89|139.97|77.80|21371078,21371958#
*C1:1,0,1|127.44|90.89|139.97|77.80|21386756,21387631#
*C1:1,1,1|127.44|90.89|146.99|68.68|140.24|77.52|21402770,21403638#
*C1:1,1,1|127.44|90.89|146.99|68.68|139.97|77.80|21419095,21419961#
*C1:1,0,1|127.44|90.89|139.97|77.80|21435071,21435953#
*C1:1,1,1|127.44|90.89|146.99|68.68|139.97|77.80|21450769,21451641#
*C1:1,1,1|127.44|90.89|146.99|68.68|139.97|77.80|21467088,21467965#
*C1:1,1,1|127.44|90.89|146.99|68.68|140.47|77.80|21483079,21483961#
*C1:1,1,1|127.44|90.89|146.99|68.68|139.97|77.80|21499195,21500073#
*C1:1,0,1|127.44|90.89|139.97|77.29|21515188,21516070#
*C1:1,1,1|127.44|90.89|146.99|68.68|139.97|77.80|21530894,21531786#
*C1:1,0,1|127.44|90.89|139.97|77.80|21547194,21548069#
*C1:1,1,1|127.44|90.89|146.99|68.68|139.97|77.29|21562899,21563788#
*C1:1,0,1|127.44|90.89|140.47|77.80|21579187,21580063#
*C1:1,1,1|127.44|90.89|146.99|68.68|139.97|77.80|21594981,21595869#
*C1:1,1,1|127.44|90.89|146.99|68.68|139.97|77.80|21611208,21612089#
*C1:1,0,1|127.44|90.89|140.24|77.52|21627189,21628063#
*C1:1,0,1|127.44|90.89|140.47|77.80|21643064,21643954#
*C1:1,1,1|127.44|90.89|146.99|68.68|139.97|77.80|21659134,21660016#
*C1:1,1,1|127.44|90.89|146.99|68.68|140.24|77.52|21675357,21676237#
*C1:1,0,1|127.44|90.89|140.24|77.52|21691318,21692199#
